class,conf,xDiff,yDiff,widthDiff,heightDiff
4.0,0.8939056396484375,0.0,0.0007812500000000111,0.0023437500000000333,0.0015624999999999667
5.0,0.9689290523529053,0.0007812500000000111,0.0007812500000000666,0.0,0.0007812499999999556
5.0,0.9703130722045898,0.002343749999999978,0.00390625,0.0007812499999999833,0.007031250000000044
3.0,0.9264279007911682,0.0015624999999999667,0.0007812499999999556,0.0015625000000000014,0.0007812499999999833
4.0,0.9335249662399292,0.0,0.0015624999999999667,0.0023437500000000333,0.0
4.0,0.8463493585586548,0.0007812500000000111,0.0,0.0,0.00390625
3.0,0.8872177004814148,0.0007812500000000111,0.0007812499999999556,0.0023437499999999986,0.0015624999999999944
3.0,0.9159368872642517,0.0015625000000000222,0.0007812499999999556,0.0023437499999999986,0.0015624999999999944
4.0,0.8731736540794373,0.0007812500000000111,0.0007812499999999556,0.0007812499999999972,0.0015624999999999944
4.0,0.84490567445755,0.0,0.0007812499999999556,0.0015625000000000014,0.0007812500000000111
3.0,0.9475570321083069,0.0,0.003124999999999989,0.003124999999999989,0.0023437500000000056
0.0,0.9240787625312805,0.0,0.0007812500000000666,0.0,0.0015625000000000083
4.0,0.8905319571495056,0.0007812500000000666,0.0015625000000000222,0.0015624999999999944,0.0007812500000000111
0.0,0.930107831954956,0.0015624999999999667,0.0031250000000000444,0.004687499999999983,0.0007812499999999833
5.0,0.968320369720459,0.0,0.0031250000000000444,0.0023437500000000056,0.008593749999999956
5.0,0.7972052097320557,0.002343749999999978,0.007031250000000044,0.0078125,0.0078125
3.0,0.8300837278366089,0.005468750000000022,0.009375000000000022,0.006249999999999992,0.018750000000000017
4.0,0.7290568351745605,0.003124999999999989,0.010937500000000044,0.0007812500000000042,0.0078125
1.0,0.928208589553833,0.0,0.0,0.0023437499999999917,0.0023437500000000056
2.0,0.9084314703941345,0.0,0.003124999999999989,0.0031250000000000028,0.00390625
3.0,0.8071784973144531,0.0015625000000000222,0.00390625,0.0,0.02421875000000001
2.0,0.8438769578933716,0.002343749999999978,0.005468749999999967,0.0023437499999999917,0.0023437500000000056
1.0,0.5801655650138855,0.0007812499999999556,0.005468750000000022,0.0125,0.012500000000000011
5.0,0.8924194574356079,0.0015624999999999112,0.0007812500000000111,0.005468750000000001,0.0023437500000000056
4.0,0.9846551418304443,0.0007812500000000111,0.0,0.00390625,0.0007812500000000666
3.0,0.968134343624115,0.0007812500000000111,0.0007812500000000666,0.0015625000000000083,0.0007812500000000111
4.0,0.8443896770477295,0.0,0.00390625,0.0,0.0023437499999999917
5.0,0.958516001701355,0.0015624999999999112,0.0,0.004687499999999997,0.0
0.0,0.859499454498291,0.0007812500000000111,0.002343749999999978,0.0007812499999999972,0.0007812500000000111
4.0,0.838900089263916,0.0007812500000000111,0.0007812500000000111,0.0,0.0015625000000000083
4.0,0.8325006365776062,0.0,0.0015625000000000222,0.0,0.0007812499999999972
5.0,0.9541201591491699,0.0,0.0,0.0007812499999999972,0.0015624999999999944
4.0,0.8848018050193787,0.0,0.010937500000000044,0.0023437500000000056,0.021875000000000033
5.0,0.5437052249908447,0.0015625000000000222,0.0007812499999999556,0.0007812500000000111,0.0007812500000000111
3.0,0.7409054636955261,0.00390625,0.0007812500000000666,0.014062500000000006,0.0031250000000000167
3.0,0.7789750695228577,0.0007812500000000111,0.0031249999999999334,0.007031250000000003,0.0054687499999999944
3.0,0.8159465193748474,0.002343749999999978,0.0078125,0.0007812500000000111,0.0234375
3.0,0.8149670362472534,0.0007812499999999556,0.004687499999999956,0.0,0.0007812500000000111
1.0,0.8482552170753479,0.0,0.007031249999999933,0.0078125,0.014062500000000006
2.0,0.7236452698707581,0.0015625000000000222,0.0,0.006249999999999999,0.021093749999999994
3.0,0.7948207259178162,0.0007812499999999556,0.0031250000000000444,0.00390625,0.017968749999999978
4.0,0.8066747784614563,0.002343749999999978,0.0007812499999999556,0.01171875,0.02031250000000001
4.0,0.8257349133491516,0.003124999999999989,0.008593750000000011,0.0007812500000000042,0.0078125
3.0,0.8743242621421814,0.0007812500000000111,0.0,0.0015625000000000014,0.004687500000000011
3.0,0.8131356835365295,0.002343749999999978,0.004687500000000067,0.007031250000000003,0.0015624999999999667
3.0,0.7700784802436829,0.0,0.0031250000000000444,0.0007812500000000042,0.0062500000000000056
3.0,0.9283455014228821,0.00390625,0.01953125,0.0078125,0.0390625
3.0,0.732923150062561,0.005468750000000022,0.00390625,0.0023437500000000056,0.010156250000000006
3.0,0.9390286803245544,0.0,0.0,0.0,0.0
3.0,0.7434073090553284,0.0007812499999999556,0.010937500000000044,0.008593749999999997,0.02265624999999999
5.0,0.7770625948905945,0.0007812500000000111,0.0015625000000000222,0.0023437500000000056,0.0007812500000000111
5.0,0.778863251209259,0.002343749999999978,0.00390625,0.016406250000000004,0.01640625000000001
4.0,0.8245097398757935,0.0015624999999999667,0.00390625,0.012499999999999997,0.0015624999999999667
5.0,0.8640193939208984,0.0007812499999999556,0.0,0.0023437500000000056,0.0007812499999999833
4.0,0.9725004434585571,0.0007812500000000111,0.0007812499999999556,0.0015625000000000222,0.0015625000000000222
3.0,0.9551452398300171,0.0007812500000000111,0.0,0.0015624999999999944,0.0007812500000000111
0.0,0.7606940269470215,0.0,0.0007812499999999556,0.0015624999999999944,0.0023437500000000056
3.0,0.8144962787628174,0.0007812500000000111,0.006249999999999978,0.0031250000000000028,0.005468750000000022
4.0,0.8046789765357971,0.0,0.0007812500000000111,0.004687500000000004,0.011718750000000014
0.0,0.6306033730506897,0.0007812500000000111,0.010156249999999978,0.012499999999999997,0.0007812499999999972
4.0,0.7944129705429077,0.00390625,0.0023437500000000333,0.013281250000000022,0.010937500000000044
5.0,0.8206340074539185,0.0,0.0,0.0007812500000000111,0.0023437500000000056
0.0,0.8831757307052612,0.0031249999999999334,0.010156249999999978,0.006249999999999978,0.02031250000000001
5.0,0.7149454951286316,0.004687499999999956,0.004687499999999956,0.02109375,0.0015624999999999944
5.0,0.6067423820495605,0.01640625000000001,0.08203125,0.021093749999999994,0.04062500000000002
4.0,0.7570043802261353,0.00390625,0.00390625,0.003124999999999996,0.008593750000000011
5.0,0.9718637466430664,0.0007812499999999556,0.0,0.0007812499999999833,0.0023437500000000056
4.0,0.8936964273452759,0.0007812500000000666,0.0,0.0015624999999999667,0.0015625000000000222
3.0,0.7972462177276611,0.00390625,0.0078125,0.008593750000000004,0.010156249999999992
3.0,0.695570707321167,0.0015625000000000222,0.0078125,0.005468750000000001,0.013281250000000022
5.0,0.9780662059783936,0.0007812499999999556,0.0,0.0007812499999999833,0.0023437500000000056
4.0,0.900634229183197,0.0,0.0,0.0,0.0015625000000000222
1.0,0.8728364109992981,0.0023437500000000333,0.0078125,0.0031250000000000167,0.009374999999999994
2.0,0.835872232913971,0.00390625,0.0031250000000000444,0.0054687499999999944,0.0234375
3.0,0.9493734836578369,0.0,0.0007812499999999556,0.0023437500000000056,0.0031250000000000444
5.0,0.6948670744895935,0.0015624999999999667,0.009374999999999911,0.003124999999999996,0.010156249999999978
5.0,0.8988995552062988,0.0007812500000000111,0.004687499999999956,0.003124999999999989,0.04453125000000002
4.0,0.8415204286575317,0.0007812499999999556,0.002343749999999978,0.0015625000000000014,0.0007812500000000111
3.0,0.7914139628410339,0.0015625000000000222,0.006249999999999978,0.0023437500000000056,0.0054687499999999944
0.0,0.9187618494033813,0.002343749999999978,0.0015624999999999112,0.0007812499999999972,0.0015624999999999944
5.0,0.7908289432525635,0.0031249999999999334,0.0007812500000000666,0.00390625,0.01171875
5.0,0.7389953136444092,0.002343749999999978,0.0015625000000000222,0.00390625,0.005468750000000008
4.0,0.7404108643531799,0.0,0.002343749999999978,0.0031250000000000028,0.0054687499999999944
4.0,0.5842178463935852,0.0015625000000000222,0.0,0.00390625,0.0
3.0,0.821968674659729,0.0,0.006249999999999978,0.010156250000000006,0.025000000000000022
3.0,0.8076035380363464,0.003124999999999989,0.005468750000000022,0.0031250000000000028,0.021875000000000006
5.0,0.8024739027023315,0.006249999999999978,0.008593750000000067,0.004687499999999997,0.0078125
3.0,0.7982000112533569,0.002343749999999978,0.0031250000000000444,0.0023437500000000056,0.0007812500000000111
4.0,0.7568115592002869,0.008593750000000067,0.0,0.0062500000000000056,0.006249999999999978
4.0,0.9766705632209778,0.0,0.0,0.0,0.0
3.0,0.940188467502594,0.0007812499999999556,0.0007812499999999556,0.0,0.002343749999999978
1.0,0.9222375154495239,0.0015625000000000222,0.0007812499999999556,0.0023437499999999917,0.0007812500000000111
2.0,0.8954913020133972,0.0007812499999999556,0.003124999999999989,0.0015625000000000083,0.0007812500000000111
3.0,0.9659942388534546,0.0007812500000000666,0.0007812499999999833,0.0,0.0007812500000000111
3.0,0.8085269927978516,0.0,0.00390625,0.0031250000000000028,0.014843749999999989
4.0,0.7891048789024353,0.0007812500000000666,0.0078125,0.004687499999999997,0.0023437500000000056
4.0,0.8792150020599365,0.004687500000000011,0.004687499999999956,0.029687499999999978,0.007031249999999989
5.0,0.8551072478294373,0.0007812500000000111,0.014062499999999978,0.010937500000000017,0.004687500000000011
1.0,0.8347139358520508,0.002343749999999978,0.005468750000000022,0.009374999999999994,0.0007812499999999972
2.0,0.7288534641265869,0.0007812500000000666,0.002343749999999978,0.0054687499999999944,0.0234375
4.0,0.5946689248085022,0.0007812500000000111,0.0,0.011718749999999997,0.012500000000000011
3.0,0.9361755847930908,0.0007812499999999556,0.0007812500000000111,0.0007812499999999833,0.0
4.0,0.9295621514320374,0.0015625000000000222,0.0007812499999999556,0.0031250000000000028,0.004687500000000011
4.0,0.8616554737091064,0.0007812500000000111,0.0007812500000000111,0.0031250000000000028,0.0007812500000000111
5.0,0.9181209206581116,0.0,0.002343749999999978,0.0,0.0054687499999999944
4.0,0.5719029903411865,0.0015625000000000222,0.0015625000000000222,0.0023437499999999986,0.012499999999999997
4.0,0.9858878254890442,0.0007812500000000111,0.0007812500000000666,0.0007812500000000111,0.0007812499999999556
1.0,0.9672837853431702,0.0007812499999999556,0.0,0.0023437500000000056,0.0
2.0,0.8736571669578552,0.0,0.0,0.0031250000000000028,0.0007812499999999972
0.0,0.868277907371521,0.0007812500000000111,0.0007812499999999556,0.0,0.0007812499999999972
5.0,0.8794775605201721,0.0015625000000000222,0.010156249999999992,0.007031250000000017,0.013281249999999994
4.0,0.7793555855751038,0.009375000000000022,0.01953125,0.03125,0.05312499999999998
5.0,0.9657822847366333,0.0015624999999999667,0.0,0.0015625000000000222,0.0007812500000000111
3.0,0.7838227152824402,0.00390625,0.0015624999999999112,0.00390625,0.0023437500000000056
4.0,0.7349039316177368,0.0015625000000000222,0.00390625,0.0015625000000000014,0.00390625
4.0,0.9520682096481323,0.00390625,0.004687499999999956,0.0078125,0.009375000000000022
5.0,0.958560585975647,0.0015625000000000222,0.0,0.003124999999999989,0.0031249999999999334
3.0,0.90694260597229,0.0,0.0,0.004687500000000011,0.017968750000000006
5.0,0.9293270707130432,0.0015625000000000222,0.0,0.005468750000000008,0.0007812500000000111
3.0,0.9060672521591187,0.0015625000000000222,0.0,0.0007812500000000042,0.0
5.0,0.9048176407814026,0.003124999999999989,0.0015625000000000222,0.0078125,0.026562500000000003
4.0,0.7694657444953918,0.0015624999999999944,0.007031250000000044,0.010937500000000017,0.007031250000000017
4.0,0.6719366312026978,0.0015624999999999667,0.0023437500000000333,0.0023437500000000056,0.004687500000000011
5.0,0.9001918435096741,0.002343749999999978,0.0015625000000000222,0.0023437500000000056,0.0007812499999999972
5.0,0.8595018982887268,0.0007812499999999556,0.0,0.0007812500000000042,0.0023437499999999917
3.0,0.9469416737556458,0.0078125,0.010156249999999978,0.012500000000000067,0.017187500000000022
5.0,0.8278996348381042,0.0023437500000000333,0.0015624999999999112,0.0015624999999999944,0.0007812499999999833
3.0,0.9072462916374207,0.0015624999999999667,0.0007812500000000666,0.0015624999999999944,0.00390625
3.0,0.9472888112068176,0.0007812499999999833,0.0007812500000000111,0.0015625000000000222,0.0007812499999999833
0.0,0.9234409928321838,0.0007812499999999556,0.0007812499999999556,0.0015624999999999944,0.0015624999999999944
3.0,0.8472650051116943,0.0,0.0031250000000000444,0.0031250000000000028,0.00390625
3.0,0.7788487672805786,0.004687499999999956,0.0,0.003906250000000007,0.0031250000000000167
5.0,0.896094799041748,0.00390625,0.0078125,0.002343749999999978,0.009375000000000022
3.0,0.97430419921875,0.0015625000000000222,0.005468750000000022,0.0,0.0078125
3.0,0.904714822769165,0.003124999999999989,0.005468750000000022,0.01171875,0.00390625
4.0,0.7352179884910583,0.0,0.0015624999999999667,0.0031250000000000028,0.0023437499999999917
5.0,0.9271636605262756,0.0007812499999999556,0.0015625000000000222,0.0015625000000000014,0.0023437500000000056
4.0,0.7056384682655334,0.002343749999999978,0.003124999999999989,0.003124999999999996,0.00390625
3.0,0.9241144061088562,0.0007812500000000111,0.0015624999999999112,0.0007812500000000111,0.0007812500000000111
1.0,0.8590776324272156,0.002343749999999978,0.002343749999999978,0.00390625,0.0015625000000000222
2.0,0.7043344974517822,0.0015625000000000222,0.0007812499999999556,0.0031250000000000028,0.00390625
3.0,0.9009465575218201,0.0,0.0007812499999999556,0.0007812500000000042,0.0007812499999999972
4.0,0.7683324813842773,0.006249999999999978,0.007031249999999989,0.014843750000000017,0.007031249999999989
4.0,0.9343719482421875,0.0,0.002343749999999978,0.0031250000000000028,0.0015624999999999667
4.0,0.6274096369743347,0.00390625,0.00390625,0.010156249999999999,0.004687500000000011
3.0,0.9702116250991821,0.0015625000000000222,0.0031249999999999334,0.0023437500000000333,0.0007812500000000111
4.0,0.7209378480911255,0.0023437500000000333,0.0007812500000000111,0.0031250000000000028,0.0054687499999999944
3.0,0.7896880507469177,0.0007812500000000111,0.002343749999999978,0.0007812500000000042,0.0015624999999999944
5.0,0.7782147526741028,0.0,0.002343749999999978,0.0015625000000000014,0.0023437500000000056
5.0,0.7984221577644348,0.0007812500000000666,0.0007812500000000666,0.00390625,0.00390625
4.0,0.7091273665428162,0.004687500000000011,0.0007812499999999556,0.0015624999999999944,0.0015625000000000083
3.0,0.7766308188438416,0.0007812500000000666,0.0031250000000000167,0.0,0.0023437500000000056
2.0,0.7451706528663635,0.00390625,0.004687500000000011,0.0015624999999999944,0.0007812500000000111
1.0,0.5415305495262146,0.0078125,0.015625,0.021093749999999994,0.008593750000000011
3.0,0.7883951663970947,0.0007812500000000111,0.0031250000000000444,0.0015625000000000014,0.004687500000000011
4.0,0.8819751143455505,0.0,0.0007812500000000111,0.0007812500000000042,0.004687500000000011
5.0,0.9071635007858276,0.0031249999999999334,0.0,0.0015625000000000014,0.00390625
3.0,0.922875702381134,0.002343749999999978,0.0007812500000000111,0.004687500000000011,0.0023437500000000056
0.0,0.8887462019920349,0.0015625000000000222,0.0007812499999999556,0.0062500000000000056,0.0015624999999999944
5.0,0.9220725893974304,0.0007812499999999556,0.002343749999999978,0.0007812499999999972,0.0007812500000000111
3.0,0.9497447609901428,0.0,0.0015624999999999112,0.0,0.003124999999999989
3.0,0.9806622266769409,0.0015625000000000222,0.0007812500000000666,0.0,0.0015624999999999112
3.0,0.9137572646141052,0.0015624999999999112,0.0,0.0023437500000000056,0.0023437500000000056
3.0,0.8869422078132629,0.0,0.0007812499999999556,0.0,0.0031250000000000167
3.0,0.939038872718811,0.0007812500000000111,0.0015625000000000222,0.0015625000000000083,0.0
0.0,0.9793495535850525,0.0007812499999999556,0.0,0.0015625000000000222,0.0
3.0,0.9501746296882629,0.0,0.0,0.0023437500000000056,0.0015625000000000222
3.0,0.9713609218597412,0.002343749999999978,0.0031249999999999334,0.0007812500000000111,0.0007812500000000111
3.0,0.6395509243011475,0.0007812499999999556,0.013281249999999967,0.00390625,0.015625
3.0,0.8963521122932434,0.0,0.0,0.0023437500000000056,0.002343749999999978
3.0,0.9406599402427673,0.0,0.0007812500000000666,0.0031250000000000028,0.0
4.0,0.8042937517166138,0.0015624999999999667,0.004687500000000011,0.0007812500000000007,0.0031250000000000028
2.0,0.9421696066856384,0.0,0.0007812500000000111,0.0,0.0007812500000000111
1.0,0.9341304302215576,0.0007812500000000666,0.0,0.0007812499999999972,0.0023437500000000056
1.0,0.9571462869644165,0.0,0.002343749999999978,0.0015624999999999944,0.0007812499999999972
2.0,0.9333502650260925,0.0015625000000000222,0.0007812500000000111,0.0023437500000000056,0.0015625000000000083
3.0,0.8572761416435242,0.0015625000000000222,0.0031250000000000444,0.0007812500000000042,0.002343749999999978
3.0,0.8974500298500061,0.0,0.0007812499999999556,0.0007812499999999972,0.0007812500000000111
5.0,0.9683364629745483,0.0007812500000000111,0.0007812500000000666,0.0,0.007031249999999989
3.0,0.8891462683677673,0.0,0.0007812500000000666,0.0,0.003124999999999989
5.0,0.9721174836158752,0.0007812500000000111,0.002343749999999978,0.00390625,0.00390625
3.0,0.9518395662307739,0.0,0.0007812499999999556,0.0,0.0015624999999999944
4.0,0.9519866108894348,0.0007812499999999833,0.0,0.0031250000000000444,0.0007812500000000111
5.0,0.9334274530410767,0.0007812500000000111,0.0,0.004687500000000011,0.0015624999999999944
5.0,0.9483442902565002,0.0015624999999999112,0.0,0.0015624999999999944,0.0
4.0,0.9770855903625488,0.0,0.0,0.0,0.0
4.0,0.8679368495941162,0.002343749999999978,0.0023437500000000333,0.0015624999999999944,0.0023437499999999917
4.0,0.8411097526550293,0.0015625000000000222,0.002343749999999978,0.0007812500000000042,0.0007812499999999833
4.0,0.9201425313949585,0.0007812500000000111,0.0031250000000000444,0.0015624999999999944,0.0
5.0,0.9171119928359985,0.0,0.0007812499999999556,0.0023437500000000056,0.003124999999999989
5.0,0.9119028449058533,0.0007812500000000111,0.0,0.00390625,0.0015625000000000222
4.0,0.9277133941650391,0.0007812500000000666,0.0015625000000000222,0.0015624999999999944,0.0023437500000000056
5.0,0.970008134841919,0.0007812500000000111,0.0007812499999999556,0.0,0.007031249999999989
2.0,0.9297842383384705,0.0007812500000000666,0.0,0.0,0.0
1.0,0.8361034393310547,0.002343749999999978,0.0,0.0015625000000000014,0.0078125
3.0,0.8984602689743042,0.0007812499999999556,0.0007812499999999556,0.0023437500000000056,0.00390625
3.0,0.9594805836677551,0.002343749999999978,0.0007812499999999556,0.0007812499999999972,0.0007812500000000111
5.0,0.9515928626060486,0.0007812499999999556,0.0015625000000000222,0.0007812499999999972,0.0023437500000000056
3.0,0.9546377658843994,0.0007812499999999556,0.0007812499999999556,0.0007812499999999972,0.0007812499999999833
5.0,0.9708865284919739,0.0015624999999999667,0.0015625000000000222,0.0007812500000000111,0.0031249999999999334
3.0,0.9467273354530334,0.0,0.0007812500000000666,0.0,0.0
4.0,0.6293173432350159,0.0007812500000000111,0.0007812500000000111,0.0,0.0015624999999999944
5.0,0.9442581534385681,0.0015624999999999112,0.0007812499999999972,0.0007812500000000111,0.0007812500000000111
4.0,0.7437867522239685,0.0007812500000000666,0.0007812500000000666,0.0015624999999999667,0.0
5.0,0.6584414839744568,0.004687499999999956,0.0031250000000000444,0.00390625,0.0023437500000000056
